ExperimentID,ImageName,ImageID,FeatureID,Feature_TypeID,Feature_left,Feature_top,Feature_right,Feature_bottom
19, 000000029431.jpg, 7292, 3, 1, 209, 181, 231, 203
19, 000000029431.jpg, 7292, 4, 2, 89, 266, 257, 416
19, 000000099900.jpg, 7293, 1, 0, 170, 181, 219, 231
19, 000000099900.jpg, 7293, 2, 1, 173, 245, 210, 306
19, 000000099900.jpg, 7293, 3, 1, 92, 213, 136, 261
19, 000000099900.jpg, 7293, 4, 2, 313, 261, 415, 415
19, 000000099900.jpg, 7293, 5, 2, 31, 278, 302, 416
19, 000000193692.jpg, 7294, 1, 2, 50, 145, 203, 236
19, 000000088605.jpg, 7295, 1, 0, 210, 78, 234, 101
19, 000000088605.jpg, 7295, 2, 2, 182, 175, 305, 281
19, 000000527194.jpg, 7296, 1, 0, 173, 100, 207, 134
19, 000000527194.jpg, 7296, 2, 1, 76, 192, 102, 204
19, 000000527194.jpg, 7296, 3, 2, 101, 226, 298, 360
19, 000000022671.jpg, 7297, 1, 0, 126, 104, 150, 128
19, 000000022671.jpg, 7297, 2, 2, 64, 260, 201, 416
19, 000000021143.jpg, 7298, 1, 0, 81, 83, 105, 106
19, 000000021143.jpg, 7298, 2, 2, 58, 223, 252, 372
19, 000000187650.jpg, 7299, 1, 0, 287, 70, 307, 90
19, 000000062707.jpg, 7300, 1, 0, 81, 1, 105, 25
19, 000000062707.jpg, 7300, 2, 2, 166, 48, 215, 86
19, 000000062707.jpg, 7300, 3, 2, 336, 36, 386, 77
19, 000000062707.jpg, 7300, 4, 2, 100, 66, 185, 126
19, 000000062707.jpg, 7300, 5, 2, 60, 39, 127, 98
19, 000000062707.jpg, 7300, 6, 2, 0, 52, 57, 94
19, 000000062707.jpg, 7300, 7, 2, 213, 57, 258, 97
19, 000000062707.jpg, 7300, 8, 2, 242, 32, 327, 99
19, 000000470161.jpg, 7301, 1, 0, 61, 158, 120, 216
19, 000000470161.jpg, 7301, 2, 1, 33, 310, 55, 355
19, 000000324677.jpg, 7304, 1, 0, 109, 146, 168, 205
19, 000000324677.jpg, 7304, 2, 0, 222, 128, 281, 187
19, 000000324677.jpg, 7304, 3, 1, 92, 282, 138, 335
19, 000000324677.jpg, 7304, 4, 1, 140, 362, 179, 407
19, 000000324677.jpg, 7304, 5, 2, 14, 297, 191, 415
19, 000000324677.jpg, 7304, 6, 2, 195, 279, 384, 415
19, 000000166560.jpg, 7306, 1, 1, 127, 341, 142, 378
19, 000000166560.jpg, 7306, 2, 2, 126, 247, 273, 391
19, 000000096420.jpg, 7307, 1, 2, 342, 107, 390, 168
19, 000000236354.jpg, 7308, 1, 1, 57, 318, 78, 338
19, 000000236354.jpg, 7308, 2, 2, 55, 293, 227, 346
19, 000000236354.jpg, 7308, 3, 2, 213, 140, 231, 162
19, 000000236354.jpg, 7308, 4, 2, 228, 140, 240, 156
19, 000000577925.jpg, 7309, 1, 0, 219, 130, 239, 150
19, 000000577925.jpg, 7309, 2, 0, 146, 109, 169, 133
19, 000000577925.jpg, 7309, 3, 2, 319, 213, 381, 330
19, 000000577925.jpg, 7309, 4, 2, 372, 215, 416, 334
19, 000000577925.jpg, 7309, 5, 2, 260, 190, 305, 273
19, 000000577925.jpg, 7309, 6, 2, 124, 249, 196, 389
19, 000000577925.jpg, 7309, 7, 2, 54, 201, 112, 243
19, 000000577925.jpg, 7309, 8, 2, 40, 163, 55, 190
19, 000000577925.jpg, 7309, 9, 2, 199, 238, 275, 371
19, 000000577925.jpg, 7309, 10, 2, 6, 163, 30, 200
19, 000000577925.jpg, 7309, 11, 2, 305, 159, 323, 185
19, 000000577925.jpg, 7309, 12, 2, 118, 148, 129, 170
19, 000000577925.jpg, 7309, 13, 2, 105, 145, 118, 163
19, 000000268881.jpg, 7310, 1, 0, 51, 119, 227, 295
19, 000000268881.jpg, 7310, 2, 2, 84, 265, 393, 415
19, 000000295693.jpg, 7311, 1, 2, 260, 210, 327, 289
19, 000000580026.jpg, 7312, 1, 0, 285, 221, 334, 270
19, 000000580026.jpg, 7312, 2, 0, 273, 154, 302, 183
19, 000000580026.jpg, 7312, 3, 2, 199, 291, 358, 394
19, 000000580026.jpg, 7312, 4, 2, 221, 207, 326, 273
19, 000000249936.jpg, 7313, 1, 0, 133, 59, 174, 100
19, 000000249936.jpg, 7313, 2, 0, 266, 171, 307, 212
19, 000000249936.jpg, 7313, 3, 1, 317, 358, 332, 390
19, 000000249936.jpg, 7313, 4, 1, 93, 286, 108, 318
19, 000000249936.jpg, 7313, 5, 2, 91, 269, 180, 416
19, 000000249936.jpg, 7313, 6, 2, 248, 309, 337, 415
19, 000000245142.jpg, 7314, 1, 2, 83, 316, 118, 379
19, 000000245142.jpg, 7314, 2, 2, 0, 323, 17, 393
19, 000000245142.jpg, 7314, 3, 2, 390, 295, 416, 348
19, 000000245142.jpg, 7314, 4, 2, 331, 294, 353, 335
19, 000000245142.jpg, 7314, 5, 2, 316, 295, 337, 346
19, 000000149394.jpg, 7315, 1, 0, 150, 128, 174, 152
19, 000000149394.jpg, 7315, 2, 1, 280, 88, 315, 106
19, 000000149394.jpg, 7315, 3, 1, 80, 217, 102, 242
19, 000000149394.jpg, 7315, 4, 2, 41, 255, 267, 380
19, 000000149394.jpg, 7315, 5, 2, 106, 47, 152, 82
19, 000000149394.jpg, 7315, 6, 2, 80, 18, 116, 32
19, 000000149394.jpg, 7315, 7, 2, 37, 15, 84, 32
19, 000000484742.jpg, 7316, 1, 2, 309, 210, 381, 300
19, 000000484742.jpg, 7316, 2, 2, 97, 260, 170, 374
19, 000000484742.jpg, 7316, 3, 2, 253, 223, 318, 318
19, 000000484742.jpg, 7316, 4, 2, 203, 226, 243, 303
19, 000000484742.jpg, 7316, 5, 2, 226, 261, 267, 324
19, 000000484742.jpg, 7316, 6, 2, 380, 179, 401, 202
19, 000000484742.jpg, 7316, 7, 2, 369, 176, 382, 196
19, 000000406676.jpg, 7317, 1, 0, 40, 78, 142, 180
19, 000000406676.jpg, 7317, 2, 2, 0, 236, 308, 416
19, 000000120792.jpg, 7318, 1, 1, 215, 160, 231, 175
19, 000000120792.jpg, 7318, 2, 1, 365, 161, 378, 203
19, 000000120792.jpg, 7318, 3, 2, 302, 280, 415, 415
19, 000000054327.jpg, 7320, 1, 2, 376, 368, 393, 384
19, 000000054327.jpg, 7320, 2, 2, 1, 372, 22, 397
19, 000000054327.jpg, 7320, 3, 2, 41, 377, 57, 403
19, 000000441363.jpg, 7321, 1, 0, 162, 58, 196, 92
19, 000000441363.jpg, 7321, 2, 1, 179, 168, 193, 192
19, 000000441363.jpg, 7321, 3, 2, 23, 155, 60, 193
19, 000000441363.jpg, 7321, 4, 2, 139, 25, 178, 76
19, 000000441363.jpg, 7321, 5, 2, 73, 262, 203, 415
19, 000000441363.jpg, 7321, 6, 2, 0, 20, 28, 69
19, 000000441363.jpg, 7321, 7, 2, 390, 198, 415, 307
19, 000000441363.jpg, 7321, 8, 2, 0, 161, 24, 189
19, 000000441363.jpg, 7321, 9, 2, 0, 179, 13, 204
19, 000000441363.jpg, 7321, 10, 2, 193, 1, 216, 27
19, 000000343820.jpg, 7323, 1, 0, 139, 64, 159, 84
19, 000000343820.jpg, 7323, 2, 0, 167, 58, 187, 78
19, 000000343820.jpg, 7323, 3, 1, 242, 71, 264, 81
19, 000000343820.jpg, 7323, 4, 2, 108, 181, 166, 310
19, 000000343820.jpg, 7323, 5, 2, 145, 179, 257, 304
19, 000000127905.jpg, 7324, 1, 2, 322, 113, 354, 215
19, 000000524718.jpg, 7326, 1, 2, 171, 236, 223, 262
19, 000000524718.jpg, 7326, 2, 2, 62, 138, 69, 145
19, 000000524718.jpg, 7326, 3, 2, 118, 128, 122, 133
19, 000000067078.jpg, 7327, 1, 0, 311, 72, 345, 106
19, 000000067078.jpg, 7327, 2, 0, 19, 152, 39, 172
19, 000000067078.jpg, 7327, 3, 0, 165, 104, 185, 124
19, 000000067078.jpg, 7327, 4, 1, 345, 256, 363, 285
19, 000000067078.jpg, 7327, 5, 1, 302, 250, 314, 277
19, 000000067078.jpg, 7327, 6, 2, 6, 193, 65, 242
19, 000000067078.jpg, 7327, 7, 2, 148, 167, 204, 237
19, 000000067078.jpg, 7327, 8, 2, 283, 245, 393, 416
19, 000000067078.jpg, 7327, 9, 2, 149, 139, 201, 183
19, 000000441430.jpg, 7328, 1, 2, 263, 145, 280, 164
19, 000000280612.jpg, 7329, 1, 0, 212, 158, 253, 199
19, 000000280612.jpg, 7329, 2, 1, 195, 3, 231, 57
19, 000000280612.jpg, 7329, 3, 1, 48, 268, 73, 292
19, 000000280612.jpg, 7329, 4, 2, 29, 308, 336, 415
19, 000000551858.jpg, 7330, 1, 0, 146, 88, 231, 173
19, 000000551858.jpg, 7330, 2, 1, 233, 172, 326, 250
19, 000000551858.jpg, 7330, 3, 2, 0, 228, 312, 416
19, 000000538057.jpg, 7331, 1, 2, 351, 351, 362, 370
19, 000000370441.jpg, 7332, 1, 0, 225, 47, 274, 96
19, 000000427133.jpg, 7334, 1, 2, 360, 167, 415, 265
19, 000000427133.jpg, 7334, 2, 2, 174, 164, 194, 184
19, 000000427133.jpg, 7334, 3, 2, 149, 163, 176, 183
19, 000000427133.jpg, 7334, 4, 2, 193, 164, 214, 184
19, 000000427133.jpg, 7334, 5, 2, 117, 163, 150, 184
19, 000000427133.jpg, 7334, 6, 2, 268, 164, 294, 185
19, 000000427133.jpg, 7334, 7, 2, 297, 167, 325, 187
19, 000000427133.jpg, 7334, 8, 2, 327, 171, 346, 187
19, 000000427133.jpg, 7334, 9, 2, 214, 164, 237, 183
19, 000000427133.jpg, 7334, 10, 2, 246, 164, 271, 184
19, 000000427133.jpg, 7334, 11, 2, 361, 166, 380, 188
19, 000000427133.jpg, 7334, 12, 2, 0, 157, 11, 177
19, 000000427133.jpg, 7334, 13, 2, 12, 156, 31, 178
19, 000000101572.jpg, 7335, 1, 0, 205, 175, 264, 234
19, 000000101572.jpg, 7335, 2, 1, 175, 199, 225, 273
19, 000000101572.jpg, 7335, 3, 2, 149, 305, 297, 415
19, 000000503961.jpg, 7336, 1, 0, 247, 131, 276, 160
19, 000000503961.jpg, 7336, 2, 0, 329, 164, 349, 184
19, 000000503961.jpg, 7336, 3, 0, 353, 176, 373, 196
19, 000000503961.jpg, 7336, 4, 2, 308, 277, 369, 405
19, 000000503961.jpg, 7336, 5, 2, 150, 276, 230, 415
19, 000000503961.jpg, 7336, 6, 2, 103, 273, 173, 415
19, 000000503961.jpg, 7336, 7, 2, 350, 276, 407, 398
19, 000000503961.jpg, 7336, 8, 2, 236, 277, 300, 415
19, 000000503961.jpg, 7336, 9, 2, 95, 163, 158, 276
19, 000000503961.jpg, 7336, 10, 2, 212, 272, 255, 412
19, 000000503961.jpg, 7336, 11, 2, 287, 267, 325, 398
19, 000000503961.jpg, 7336, 12, 2, 25, 253, 128, 406
19, 000000563935.jpg, 7337, 1, 0, 195, 47, 244, 96
19, 000000563935.jpg, 7337, 2, 1, 62, 215, 79, 242
19, 000000563935.jpg, 7337, 3, 1, 100, 287, 129, 347
19, 000000563935.jpg, 7337, 4, 2, 7, 99, 93, 162
19, 000000563935.jpg, 7337, 5, 2, 27, 195, 275, 371
19, 000000292053.jpg, 7338, 1, 0, 149, 103, 178, 131
19, 000000292053.jpg, 7338, 2, 2, 252, 99, 285, 156
19, 000000292053.jpg, 7338, 3, 2, 375, 179, 415, 308
19, 000000292053.jpg, 7338, 4, 2, 280, 98, 314, 151
19, 000000052928.jpg, 7339, 1, 0, 249, 59, 290, 100
19, 000000052928.jpg, 7339, 2, 0, 17, 170, 37, 190
19, 000000052928.jpg, 7339, 3, 0, 193, 58, 228, 92
19, 000000052928.jpg, 7339, 4, 0, 120, 97, 169, 146
19, 000000052928.jpg, 7339, 5, 2, 162, 160, 267, 284
19, 000000052928.jpg, 7339, 6, 2, 48, 251, 81, 327
19, 000000052928.jpg, 7339, 7, 2, 79, 192, 194, 313
19, 000000052928.jpg, 7339, 8, 2, 6, 259, 61, 356
19, 000000052928.jpg, 7339, 9, 2, 0, 264, 25, 372
19, 000000052928.jpg, 7339, 10, 2, 201, 179, 374, 339
19, 000000185514.jpg, 7340, 1, 2, 59, 203, 93, 255
19, 000000185514.jpg, 7340, 2, 2, 52, 180, 64, 202
19, 000000185514.jpg, 7340, 3, 2, 211, 174, 235, 200
19, 000000185514.jpg, 7340, 4, 2, 6, 180, 16, 202
19, 000000185514.jpg, 7340, 5, 2, 277, 182, 292, 208
19, 000000188532.jpg, 7343, 1, 0, 133, 68, 192, 127
19, 000000188532.jpg, 7343, 2, 0, 270, 65, 299, 94
19, 000000188532.jpg, 7343, 3, 0, 307, 71, 348, 112
19, 000000188532.jpg, 7343, 4, 0, 380, 65, 414, 99
19, 000000188532.jpg, 7343, 5, 0, 243, 62, 263, 82
19, 000000188532.jpg, 7343, 6, 1, 169, 257, 190, 291
19, 000000188532.jpg, 7343, 7, 2, 346, 233, 415, 384
19, 000000188532.jpg, 7343, 8, 2, 214, 121, 257, 178
19, 000000188532.jpg, 7343, 9, 2, 80, 235, 245, 416
19, 000000188532.jpg, 7343, 10, 2, 254, 265, 364, 415
19, 000000188532.jpg, 7343, 11, 2, 0, 262, 69, 416
19, 000000188532.jpg, 7343, 12, 2, 238, 78, 267, 103
19, 000000188532.jpg, 7343, 13, 2, 183, 106, 222, 137
19, 000000484386.jpg, 7344, 1, 2, 49, 237, 58, 249
19, 000000484386.jpg, 7344, 2, 2, 379, 232, 387, 242
19, 000000574769.jpg, 7345, 1, 0, 197, 93, 231, 127
19, 000000574769.jpg, 7345, 2, 1, 90, 215, 122, 234
19, 000000574769.jpg, 7345, 3, 2, 102, 224, 287, 358
19, 000000318130.jpg, 7346, 1, 2, 193, 180, 213, 204
19, 000000318130.jpg, 7346, 2, 2, 165, 163, 183, 182
19, 000000318130.jpg, 7346, 3, 2, 193, 286, 239, 388
19, 000000318130.jpg, 7346, 4, 2, 9, 167, 23, 182
19, 000000128969.jpg, 7347, 1, 2, 239, 235, 306, 374
19, 000000128969.jpg, 7347, 2, 2, 162, 303, 269, 382
19, 000000128969.jpg, 7347, 3, 2, 0, 244, 31, 412
19, 000000443086.jpg, 7348, 1, 1, 188, 113, 205, 137
19, 000000443086.jpg, 7348, 2, 2, 32, 201, 208, 289
19, 000000443086.jpg, 7348, 3, 2, 53, 26, 63, 39
19, 000000250401.jpg, 7349, 1, 0, 195, 195, 236, 236
19, 000000250401.jpg, 7349, 2, 0, 215, 256, 235, 276
19, 000000250401.jpg, 7349, 3, 1, 350, 277, 363, 312
19, 000000156045.jpg, 7350, 1, 0, 170, 84, 241, 154
19, 000000156045.jpg, 7350, 2, 1, 67, 335, 103, 381
19, 000000156045.jpg, 7350, 3, 1, 258, 353, 300, 393
19, 000000156045.jpg, 7350, 4, 2, 49, 234, 340, 415
19, 000000402891.jpg, 7351, 1, 2, 99, 185, 165, 210
19, 000000353893.jpg, 7352, 1, 1, 114, 117, 179, 138
19, 000000405580.jpg, 7353, 1, 2, 343, 251, 373, 305
19, 000000405580.jpg, 7353, 2, 2, 159, 297, 199, 386
19, 000000405580.jpg, 7353, 3, 2, 245, 228, 263, 263
19, 000000405580.jpg, 7353, 4, 2, 333, 209, 344, 226
19, 000000393068.jpg, 7354, 1, 1, 163, 186, 230, 257
19, 000000393068.jpg, 7354, 2, 2, 328, 255, 385, 286
19, 000000393068.jpg, 7354, 3, 2, 46, 267, 349, 416
19, 000000393068.jpg, 7354, 4, 2, 282, 255, 332, 287
19, 000000217040.jpg, 7355, 1, 0, 77, 96, 162, 181
19, 000000217040.jpg, 7355, 2, 1, 266, 171, 357, 245
19, 000000217040.jpg, 7355, 3, 2, 7, 229, 319, 416
19, 000000139612.jpg, 7356, 1, 2, 99, 173, 147, 263
19, 000000139612.jpg, 7356, 2, 2, 391, 222, 416, 283
19, 000000385913.jpg, 7357, 1, 0, 53, 82, 73, 102
19, 000000385913.jpg, 7357, 2, 0, 15, 98, 35, 118
19, 000000385913.jpg, 7357, 3, 0, 335, 58, 355, 78
19, 000000385913.jpg, 7357, 4, 0, 398, 66, 416, 89
19, 000000385913.jpg, 7357, 5, 0, 220, 84, 261, 124
19, 000000385913.jpg, 7357, 6, 0, 218, 90, 241, 113
19, 000000385913.jpg, 7357, 7, 0, 173, 75, 207, 110
19, 000000385913.jpg, 7357, 8, 0, 155, 88, 175, 108
19, 000000385913.jpg, 7357, 9, 2, 48, 189, 101, 296
19, 000000385913.jpg, 7357, 10, 2, 98, 182, 149, 284
19, 000000385913.jpg, 7357, 11, 2, 6, 195, 56, 299
19, 000000385913.jpg, 7357, 12, 2, 313, 178, 384, 307
19, 000000385913.jpg, 7357, 13, 2, 377, 181, 416, 306
19, 000000385913.jpg, 7357, 14, 2, 142, 191, 181, 302
19, 000000385913.jpg, 7357, 15, 2, 192, 194, 341, 330
19, 000000385913.jpg, 7357, 16, 2, 0, 194, 17, 296
19, 000000385913.jpg, 7357, 17, 2, 275, 86, 311, 110
19, 000000385913.jpg, 7357, 18, 2, 312, 100, 337, 126
19, 000000183910.jpg, 7358, 1, 0, 290, 122, 339, 171
19, 000000183910.jpg, 7358, 2, 0, 233, 88, 274, 129
19, 000000183910.jpg, 7358, 3, 1, 283, 135, 301, 162
19, 000000183910.jpg, 7358, 4, 2, 236, 262, 369, 415
19, 000000128539.jpg, 7359, 1, 0, 232, 114, 317, 198
19, 000000128539.jpg, 7359, 2, 0, 120, 131, 205, 216
19, 000000128539.jpg, 7359, 3, 1, 342, 326, 380, 373
19, 000000128539.jpg, 7359, 4, 1, 236, 300, 275, 350
19, 000000128539.jpg, 7359, 5, 2, 210, 228, 390, 371
19, 000000128539.jpg, 7359, 6, 2, 105, 207, 253, 334
19, 000000060904.jpg, 7360, 1, 2, 62, 199, 115, 258
19, 000000060904.jpg, 7360, 2, 2, 199, 201, 233, 263
19, 000000060904.jpg, 7360, 3, 2, 106, 192, 160, 243
19, 000000060904.jpg, 7360, 4, 2, 23, 194, 66, 253
19, 000000060904.jpg, 7360, 5, 2, 153, 200, 193, 244
19, 000000060904.jpg, 7360, 6, 2, 403, 170, 415, 186
19, 000000060904.jpg, 7360, 7, 2, 9, 153, 23, 175
19, 000000060904.jpg, 7360, 8, 2, 389, 170, 404, 186
19, 000000433029.jpg, 7361, 1, 2, 257, 215, 285, 256
19, 000000187642.jpg, 7362, 1, 2, 155, 223, 248, 393
19, 000000187642.jpg, 7362, 2, 2, 0, 313, 46, 416
19, 000000557130.jpg, 7363, 1, 0, 294, 62, 353, 121
19, 000000557130.jpg, 7363, 2, 0, 116, 100, 157, 141
19, 000000557130.jpg, 7363, 3, 0, 179, 121, 220, 162
19, 000000557130.jpg, 7363, 4, 0, 42, 96, 83, 137
19, 000000557130.jpg, 7363, 5, 1, 106, 257, 137, 286
19, 000000557130.jpg, 7363, 6, 1, 175, 286, 213, 318
19, 000000557130.jpg, 7363, 7, 2, 12, 273, 121, 416
19, 000000557130.jpg, 7363, 8, 2, 87, 266, 189, 415
19, 000000557130.jpg, 7363, 9, 2, 154, 264, 291, 416
19, 000000557130.jpg, 7363, 10, 2, 0, 263, 38, 416
19, 000000216556.jpg, 7365, 1, 2, 207, 198, 238, 233
19, 000000071682.jpg, 7366, 1, 2, 41, 37, 155, 137
19, 000000559728.jpg, 7367, 1, 0, 150, 71, 191, 112
19, 000000559728.jpg, 7367, 2, 2, 117, 265, 285, 415
19, 000000011661.jpg, 7368, 1, 0, 163, 105, 248, 190
19, 000000011661.jpg, 7368, 2, 1, 232, 239, 283, 340
19, 000000011661.jpg, 7368, 3, 2, 68, 265, 301, 415
19, 000000372362.jpg, 7369, 1, 2, 285, 138, 321, 206
19, 000000372362.jpg, 7369, 2, 2, 244, 119, 284, 164
19, 000000275502.jpg, 7370, 1, 0, 77, 240, 97, 260
19, 000000275502.jpg, 7370, 2, 0, 137, 238, 157, 258
19, 000000275502.jpg, 7370, 3, 0, 331, 184, 351, 204
19, 000000275502.jpg, 7370, 4, 0, 213, 200, 233, 220
19, 000000275502.jpg, 7370, 5, 0, 57, 108, 77, 128
19, 000000275502.jpg, 7370, 6, 0, 29, 108, 49, 128
19, 000000275502.jpg, 7370, 7, 0, 291, 200, 311, 220
19, 000000275502.jpg, 7370, 8, 0, 107, 104, 127, 124
19, 000000275502.jpg, 7370, 9, 2, 360, 239, 405, 290
19, 000000275502.jpg, 7370, 10, 2, 0, 289, 111, 346
19, 000000275502.jpg, 7370, 11, 2, 11, 259, 54, 311
19, 000000275502.jpg, 7370, 12, 2, 169, 282, 288, 327
19, 000000275502.jpg, 7370, 13, 2, 287, 244, 342, 293
19, 000000275502.jpg, 7370, 14, 2, 310, 234, 369, 292
19, 000000275502.jpg, 7370, 15, 2, 113, 275, 169, 315
19, 000000275502.jpg, 7370, 16, 2, 203, 235, 250, 273
19, 000000275502.jpg, 7370, 17, 2, 249, 246, 295, 299
19, 000000275502.jpg, 7370, 18, 2, 12, 174, 57, 253
19, 000000275502.jpg, 7370, 19, 2, 46, 185, 74, 259
19, 000000275502.jpg, 7370, 20, 2, 242, 159, 282, 229
19, 000000275502.jpg, 7370, 21, 2, 342, 148, 390, 202
19, 000000275502.jpg, 7370, 22, 2, 178, 232, 219, 270
19, 000000536900.jpg, 7371, 1, 0, 125, 32, 174, 81
19, 000000536900.jpg, 7371, 2, 1, 221, 242, 245, 283
19, 000000536900.jpg, 7371, 3, 1, 20, 85, 56, 125
19, 000000536900.jpg, 7371, 4, 2, 12, 178, 258, 335
19, 000000572411.jpg, 7372, 1, 2, 130, 197, 149, 213
19, 000000572411.jpg, 7372, 2, 2, 199, 201, 218, 215
19, 000000572411.jpg, 7372, 3, 2, 152, 215, 172, 248
19, 000000572411.jpg, 7372, 4, 2, 175, 200, 195, 214
19, 000000572411.jpg, 7372, 5, 2, 176, 221, 195, 254
19, 000000355620.jpg, 7373, 1, 0, 239, 65, 267, 94
19, 000000355620.jpg, 7373, 2, 1, 198, 187, 210, 209
19, 000000355620.jpg, 7373, 3, 2, 190, 143, 298, 243
19, 000000524317.jpg, 7374, 1, 0, 123, 65, 299, 241
19, 000000524317.jpg, 7374, 2, 2, 0, 239, 315, 416
19, 000000169579.jpg, 7376, 1, 2, 268, 278, 413, 398
19, 000000169579.jpg, 7376, 2, 2, 387, 215, 415, 270
19, 000000521048.jpg, 7377, 1, 0, 199, 62, 258, 121
19, 000000204360.jpg, 7378, 1, 2, 237, 288, 282, 340
19, 000000204360.jpg, 7378, 2, 2, 221, 231, 239, 257
19, 000000204360.jpg, 7378, 3, 2, 184, 223, 214, 270
19, 000000335348.jpg, 7379, 1, 2, 99, 208, 231, 301
19, 000000315242.jpg, 7380, 1, 0, 109, 50, 168, 109
19, 000000315242.jpg, 7380, 2, 2, 326, 158, 344, 175
19, 000000315242.jpg, 7380, 3, 2, 45, 89, 195, 177
19, 000000315242.jpg, 7380, 4, 2, 314, 167, 327, 176
19, 000000315242.jpg, 7380, 5, 2, 245, 159, 261, 178
19, 000000315242.jpg, 7380, 6, 2, 289, 163, 303, 177
19, 000000315242.jpg, 7380, 7, 2, 207, 163, 234, 178
19, 000000315242.jpg, 7380, 8, 2, 257, 168, 271, 178
19, 000000310882.jpg, 7381, 1, 2, 281, 321, 377, 404
19, 000000310882.jpg, 7381, 2, 2, 152, 211, 260, 317
19, 000000335357.jpg, 7382, 1, 0, 143, 34, 289, 181
19, 000000335357.jpg, 7382, 2, 1, 95, 297, 277, 373
19, 000000335357.jpg, 7382, 3, 2, 0, 225, 313, 414
19, 000000028646.jpg, 7384, 1, 2, 0, 265, 29, 332
19, 000000028646.jpg, 7384, 2, 2, 56, 255, 83, 318
19, 000000028646.jpg, 7384, 3, 2, 18, 248, 39, 296
19, 000000573223.jpg, 7385, 1, 0, 282, 67, 323, 108
19, 000000573223.jpg, 7385, 2, 1, 250, 237, 265, 270
19, 000000573223.jpg, 7385, 3, 2, 245, 230, 356, 407
19, 000000013198.jpg, 7386, 1, 2, 110, 229, 128, 245
19, 000000013198.jpg, 7386, 2, 2, 86, 231, 96, 246
19, 000000157875.jpg, 7387, 1, 2, 193, 350, 303, 415
19, 000000122453.jpg, 7388, 1, 1, 125, 163, 252, 383
19, 000000511350.jpg, 7389, 1, 0, 174, 48, 276, 149
19, 000000182969.jpg, 7390, 1, 1, 282, 212, 296, 240
19, 000000182969.jpg, 7390, 2, 2, 0, 250, 108, 416
19, 000000182969.jpg, 7390, 3, 2, 276, 257, 416, 416
19, 000000108313.jpg, 7391, 1, 0, 155, 13, 190, 47
19, 000000108313.jpg, 7391, 2, 2, 124, 124, 403, 315
19, 000000456262.jpg, 7392, 1, 1, 110, 99, 239, 167
19, 000000389350.jpg, 7393, 1, 2, 201, 83, 402, 282
19, 000000453549.jpg, 7394, 1, 0, 86, 178, 109, 202
19, 000000453549.jpg, 7394, 2, 0, 129, 152, 149, 172
19, 000000453549.jpg, 7394, 3, 0, 146, 143, 175, 171
19, 000000453549.jpg, 7394, 4, 0, 0, 166, 17, 186
19, 000000453549.jpg, 7394, 5, 1, 352, 227, 389, 298
19, 000000453549.jpg, 7394, 6, 1, 117, 225, 145, 240
19, 000000453549.jpg, 7394, 7, 2, 65, 268, 121, 361
19, 000000453549.jpg, 7394, 8, 2, 111, 284, 243, 416
19, 000000453549.jpg, 7394, 9, 2, 0, 265, 60, 374
19, 000000453549.jpg, 7394, 10, 2, 215, 213, 272, 272
19, 000000453549.jpg, 7394, 11, 2, 268, 177, 297, 203
19, 000000453549.jpg, 7394, 12, 2, 20, 267, 75, 353
19, 000000287735.jpg, 7395, 1, 0, 60, 36, 145, 121
19, 000000287735.jpg, 7395, 2, 1, 151, 181, 214, 253
19, 000000287735.jpg, 7395, 3, 2, 24, 187, 266, 369
19, 000000256155.jpg, 7396, 1, 0, 125, 168, 145, 188
19, 000000256155.jpg, 7396, 2, 2, 304, 216, 389, 314
19, 000000256155.jpg, 7396, 3, 2, 50, 238, 190, 321
19, 000000320436.jpg, 7397, 1, 2, 124, 267, 179, 340
19, 000000320436.jpg, 7397, 2, 2, 49, 264, 114, 333
19, 000000320436.jpg, 7397, 3, 2, 235, 264, 277, 331
19, 000000320436.jpg, 7397, 4, 2, 106, 266, 139, 334
19, 000000320436.jpg, 7397, 5, 2, 262, 267, 309, 339
19, 000000320436.jpg, 7397, 6, 2, 393, 255, 416, 318
19, 000000003628.jpg, 7398, 1, 2, 188, 218, 223, 263
19, 000000003628.jpg, 7398, 2, 2, 276, 205, 309, 267
19, 000000189193.jpg, 7399, 1, 2, 134, 170, 223, 294
19, 000000336980.jpg, 7400, 1, 2, 232, 234, 255, 253
19, 000000336980.jpg, 7400, 2, 2, 320, 237, 352, 255
19, 000000336980.jpg, 7400, 3, 2, 260, 234, 282, 253
19, 000000336980.jpg, 7400, 4, 2, 97, 229, 111, 250
19, 000000581736.jpg, 7401, 1, 0, 210, 137, 259, 186
19, 000000581736.jpg, 7401, 2, 1, 176, 267, 199, 310
19, 000000581736.jpg, 7401, 3, 2, 141, 262, 300, 415
19, 000000149263.jpg, 7402, 1, 2, 202, 290, 219, 332
19, 000000149263.jpg, 7402, 2, 2, 337, 347, 355, 386
19, 000000184626.jpg, 7403, 1, 2, 266, 321, 289, 358
19, 000000184626.jpg, 7403, 2, 2, 156, 242, 162, 247
19, 000000333538.jpg, 7404, 1, 0, 311, 24, 345, 58
19, 000000333538.jpg, 7404, 2, 0, 179, 166, 220, 207
19, 000000333538.jpg, 7404, 3, 1, 227, 206, 241, 226
19, 000000333538.jpg, 7404, 4, 2, 132, 295, 272, 415
19, 000000333538.jpg, 7404, 5, 2, 278, 142, 399, 246
19, 000000253906.jpg, 7405, 1, 0, 0, 213, 61, 283
